I1,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,P(Mid),Y1,Y2,C3_Prime,C5_Prime,C6_Prime,industry,industry_1,industry_2,industry_3,industry_4,industry_5,S1_Prime,S2_Prime,S3_Prime,T3_Prime,T4_Prime,T5_Prime,market_cap
NVT,3.091042453358316,2.8231080866430855,3.0204248861443626,2.935667304794679,4.68213122712422,True,1.4111356811028122,-0.03087689769993485,0.3440831294470397,0.3493508719985424,5.611751246542673,6.093569770045136,9.364090971782101,9.264639145383562,2.5607952253488975,6.48768401848461,4.727387818712341,4.875197323201151,5.209486152841421,3.068052935133617,0,1,1,0.7841462056770803,1.3248819442174422,2.0,0,1,0,0,0,-4.63670315306976,-4.48889364858095,-4.154604818940681,0.8196288584767762,0.40521989920967744,0.0563368204424627,20.595432465436527
NXPI,2.6390573296152584,2.7589241763811208,2.8903717578961645,2.4101422641752306,4.718498871295094,True,-0.8879040017426008,0.050248012316791976,0.3376252472243056,0.35049301929333065,7.952615111651,6.8679744089702925,10.31001875882629,10.175802147856787,2.9690334823799143,7.270312886079025,5.220355825078324,6.520621127558696,5.2832037287379885,2.970414465569701,1,0,0,1.9921019022618403,0.0,1.0,1,0,0,0,0,-5.089662933747965,-3.789397631267594,-5.026815030088302,0.7645764780398334,0.5080826532369052,0.0478489611081513,19.980928412195695
NXST,2.6390573296152584,2.519842099789747,2.6390573296152584,2.3663117455816844,6.359573868672378,True,-2.1297356898332884,-0.03497935148670359,0.3527655237704929,0.3597196582581332,4.8966375850427655,6.559615237493242,9.848872959262906,9.720885956534854,2.754737616866952,6.803505257608338,3.6109179126442243,5.049856007249537,5.1298987149230735,2.70805020110221,1,0,0,0.9079477457500587,0.0,3.0,0,0,1,0,0,-6.237955046618681,-4.799016952013368,-4.718974244339831,0.7741620925211925,0.38313645081815917,0.047578813962084805,18.75715298057358
NXTM,2.302585092994046,2.2894284851066633,2.3978952727983707,2.274062745034351,4.605170185988092,True,-1.0033222835420892,0.007191348327184309,0.35428144863916844,0.3646778597044102,0.6339278208999741,5.961005339623274,9.324561516066206,9.19806534110057,2.5198420997897464,6.210600077024653,3.9512437185814275,4.605170185988092,4.430816798843313,2.4423470353692043,1,1,0,1.300514671572756,0.0,1.0,1,0,0,0,0,-5.373317797484778,-4.719391330078114,-4.893744717222892,0.7764738218791206,0.4353278775640344,0.044424620874219445,17.822843743196746
NZ,2.4849066497880004,2.2239800905693157,2.1972245773362196,2.5907958576477355,4.77912349311153,True,-0.6299605249474366,0.030329681116254243,0.3470871341828218,0.3605702900225225,3.986220973532111,6.364750756851911,9.637697426500445,9.531626451841742,2.6781674518388123,6.598509028614515,4.48863636973214,4.787491742782046,5.043425116919247,2.302585092994046,0,1,0,1.8215174425722298,2.7144176165949063,1.0,1,0,0,0,0,-5.149061056768306,-4.8502056837184,-4.594272309581199,0.8088498737296478,0.4033670951324353,0.047873728150273936,18.497641785088494
OAS,2.6390573296152584,2.46621207433047,2.5649493574615367,2.4596178992337747,4.653960350157523,True,-0.5428835233189812,0.04882583331660598,0.34375310290133004,0.3490114950768791,3.631117917255389,6.248042874508429,9.67721410821299,9.550235315874898,2.6659320436148706,6.7650389767805414,4.290459441148391,5.236441962829949,5.231108616854587,2.6390573296152584,0,1,0,0.7864563878919925,0.0,5.0,0,0,0,0,1,-5.3867546670646,-4.4407721453830415,-4.446105491358404,0.7757247039632078,0.48217846600496084,0.054357366771159876,20.192237505862902
OCLS,2.0794415416798357,2.1544346900318834,2.0794415416798357,3.793710741559846,5.327876168789581,False,-1.7758080034852015,0.017130780284440303,0.3586582475307354,0.36997779781616785,0.9493385859203555,6.035481432524756,9.39024233725137,9.267287652417933,2.5683072799222213,6.484635235635252,4.0943445622221,4.941642422609304,4.912654885736052,2.1972245773362196,1,1,0,1.328823608765003,0.0,1.0,1,0,0,0,0,-5.295897775029269,-4.448599914642066,-4.477587451515318,0.7819930940085966,0.4714235022091985,0.054715562609639966,17.001863191126915
OCNF,2.9444389791664403,2.7589241763811208,2.9444389791664403,10.502946207091295,2.772588722239781,True,-0.21843318437028425,0.03093035333965312,0.3591179238099439,0.35914128838378456,4.592588484196865,5.351858133476067,8.557374981049069,8.505120610181969,2.230064984090955,5.4116460518550396,2.995732273553991,3.6635616461296463,4.406719247264253,2.995732273553991,1,1,0,0.002933275134388609,0.0,3.0,0,0,1,0,0,-5.5616427074950785,-4.893813334919423,-4.1506557337848164,0.9007669231074459,0.33981716493340225,0.04303554274735831,19.134855291704387
ODMO,2.1972245773362196,2.1544346900318834,2.1972245773362196,2.0606426499042785,5.365976015021851,True,-1.9046975176648029,0.03128352766228791,0.3624481816324216,0.36968002663631433,3.955925051715275,5.69035945432406,8.999125391527247,8.787220328629298,2.3717559588502897,5.796057750765372,3.091042453358316,3.9512437185814275,4.51085950651685,2.2512917986064953,1,0,0,0.8293442371432624,0.0,4.0,0,0,0,1,0,-5.908082938168931,-5.047881672945819,-4.488265885010397,0.6545481519200425,0.3616234477720964,0.04063735177865613,17.152169418488857
OESX,2.5649493574615367,2.4101422641752306,2.4849066497880004,2.7767634749334413,4.795790545596741,True,-0.3914867641168864,-0.019500882747040826,0.35258895172551213,0.36185589589240735,3.5049566159530077,6.306275286948016,9.804164331241342,9.644133752071205,2.670859878340365,6.778784897685177,4.477336814478207,5.225746673713202,5.0689042022202315,2.5649493574615367,0,1,0,1.1944993680713798,0.0,1.0,1,0,0,0,0,-5.326827516763136,-4.578417657528141,-4.7352601290211105,0.7261046283617865,0.43878536416431346,0.04853940029819427,18.420680783952363
OLED,2.4849066497880004,2.46621207433047,2.5649493574615367,2.007472062094848,4.9344739331306915,False,-1.147252419915492,0.036866889518440776,0.35454194515165277,0.37174603583018134,2.3683728335320486,5.805134968916488,9.172742341560864,9.054271186326293,2.480614741080058,6.126869184114185,3.6888794541139363,4.174387269895637,4.51085950651685,2.6390573296152584,1,0,0,2.0541237336955462,0.0,2.0,0,1,0,0,0,-5.483862887446928,-4.998355071665228,-4.661882835044014,0.7890368058678064,0.49253338655828127,0.047554771051811856,17.216707939626428
OMER,2.302585092994046,2.2894284851066633,2.302585092994046,2.0590714027450883,6.45833828334479,True,-1.0384988203702208,0.0012337806712595888,0.35388805933115425,0.3628564141198175,0.1570037488096647,6.249975242259483,9.530610634021116,9.436838291102966,2.6001181322679727,6.693323668269949,4.672828834461906,4.7535901911063645,5.176149732573829,2.3978952727983707,1,0,0,1.1382643322003614,0.0,1.0,1,0,0,0,0,-4.857781799559209,-4.7770204429147505,-4.354460901447286,0.8289920731486392,0.35584219078427576,0.05858439201451906,18.037955122813692
OMPI,2.3978952727983707,2.46621207433047,2.5649493574615367,2.1615923601590095,4.5217885770490405,True,0.7428958841446565,-0.0173493970743838,0.3537120072124635,0.36491516569882215,4.173479165385828,6.47543271670409,9.708870717648022,9.60958618027043,2.6671682753399955,6.703188113240863,4.553876891600541,5.278114659230517,5.241747015059643,2.6390573296152584,1,0,1,1.4047759311206252,0.0,1.0,1,0,0,0,0,-5.154993826047481,-4.430756058417504,-4.467123702588379,0.819903134176082,0.30769157718049095,0.04950495049504951,17.89050239167056
OMRI,2.302585092994046,2.5712815906582356,2.70805020110221,2.156586954732505,4.532599493153256,True,-1.2471937044791126,0.00895365761153808,0.35689299816683767,0.36881384808072787,3.314149640374989,5.986452005284438,9.272281773516365,9.175127616220438,2.496333247859699,6.415096959171596,3.970291913552122,4.394449154672439,4.584967478670572,2.772588722239781,1,1,0,1.426659244635373,0.0,1.0,1,0,0,0,0,-5.3019898599642445,-4.877832618843927,-4.687314294845794,0.8234039976615608,0.3697128860382313,0.057430209606165995,17.35284011395101
ONE,2.4849066497880004,2.5712815906582356,2.70805020110221,2.4255375126349445,4.442651256490317,True,0.6382504298859907,0.04882583331660598,0.34715545748787574,0.3605702900225225,4.324357796471932,6.045005314036012,9.606966531417143,9.445254378889308,2.616681348114868,6.665683717782408,3.8501476017100584,4.330733340286331,4.700480365792417,2.772588722239781,1,1,1,1.8114077454696589,0.0,2.0,0,1,0,0,0,-5.756818929707084,-5.276233191130812,-4.9064861656247265,0.7236667337623549,0.578608971047371,0.052797955340328225,18.497641785088494
OPTM,2.8622008809294686,2.493315476119323,2.6026896854443837,2.6961995172676603,4.787491742782046,True,-0.8193212706006459,0.03306440470784555,0.35285007600170243,0.3651599860664095,3.612969860013586,5.921578419643816,9.23024103368252,9.131297164635729,2.4698522628677737,6.434546518787453,4.02535169073515,4.31748811353631,5.3471075307174685,2.6741486494265287,0,1,0,1.5503126923950903,2.7452659121946708,1.0,1,0,0,0,0,-5.20488934294737,-4.912752920146208,-3.88313350296505,0.8204619545911609,0.3703685069252276,0.06107244387805117,18.326370064481125
OPTR,1.9459101490553132,2.080083823051904,2.0794415416798357,2.040827550958674,4.5217885770490405,True,-0.8193212706006459,0.012946018279928658,0.3537295304838591,0.36263874750774633,-0.06935007813479317,5.583496308781699,8.8771028978649,8.785539527561276,2.334815148678032,6.077642243349034,4.04305126783455,4.07753744390572,4.584967478670572,2.1400661634962708,1,1,0,1.1335959705027125,0.0,1.0,1,0,0,0,0,-4.834051630030349,-4.79956545395918,-4.292135419194327,0.8326626168835078,0.3709084741930013,0.060842869104102706,17.7073308560749
OPTT,2.995732273553991,2.8020393306553877,2.995732273553991,5.62943644346807,5.093750200806762,True,-4.121285299808557,0.03093035333965312,0.35957876245448683,0.3654989156570514,0.5584722772333437,5.655991810819852,9.202711344811691,9.054037377580782,2.441870585789446,6.313548046277095,4.060443010546419,4.820281565605037,4.927253685157205,3.044522437723423,1,1,0,0.7107138786558839,0.0,1.0,1,0,0,0,0,-5.142268334265272,-4.382429779206655,-4.275457659654487,0.7427855267140303,0.5494645214924935,0.05562273276904474,18.420680743952367
OPXT,2.70805020110221,2.46621207433047,2.5649493574615367,2.5912923500028513,4.709530201312334,True,-0.7883735163105242,0.018573387615092914,0.3463573285071162,0.3556172002640337,5.02184555697423,5.942799375126701,9.30546871706776,9.16062477973025,2.54386981328848,6.182084906716632,4.127134385045092,4.68213122712422,4.700480365792417,2.6390573296152584,0,1,0,1.2994709041748427,1.9258567855541788,1.0,1,0,0,0,0,-5.1783343320226685,-4.62333748994354,-4.604988351275344,0.7484971560403071,0.5059279007446904,0.044008001454809965,19.35142896091545
ORA,2.70805020110221,2.5712815906582356,2.70805020110221,2.5023977037405514,4.727387818712341,True,0.8706587691173612,0.03753148264365503,0.3512374008148385,0.36359022152407217,4.782814153230935,6.385194398997726,9.814765622475324,9.708870717648022,2.7245025455000436,6.8658910748834385,4.343805421853684,4.762173934797756,5.099866427824199,2.772588722239781,1,1,1,1.5892350745043275,0.0,3.0,0,0,1,0,0,-5.470960200621639,-5.052591687677567,-4.714899194651125,0.8091347520069697,0.4757044666698896,0.05239864495683532,18.356142222814793
ORBC,2.3978952727983707,2.4101422641752306,2.4849066497880004,1.9789458048402027,5.1647859739235145,True,0.9619001716077046,-0.010683512670571821,0.35003002197885086,0.3603649814298346,2.597267605090571,6.324358962381311,9.754987544217684,9.64633468511917,2.7132854293188946,6.93537044601511,4.30406509320417,5.0689042022202315,5.241747015059643,2.5649493574615367,1,0,1,1.3693854597144586,0.0,3.0,0,0,1,0,0,-5.450922451013514,-4.686083341997453,-4.5132405291580415,0.8046839251780514,0.5113018846109377,0.05962877030162413,18.43595154941093
OREX,2.4849066497880004,2.3513346877207577,2.3978952727983707,2.3513346877207577,4.852030263919617,True,-2.1966892350277414,0.03619158726309408,0.352457916095494,0.36263874750774633,-2.430418464503931,5.5053315359323625,8.825118970345061,8.714074899541522,2.3151907936421487,5.934894195619588,3.7612001156935624,3.828641396489095,4.7535901911063645,2.4849066497880004,0,1,0,1.3067976650691597,0.0,1.0,1,0,0,0,0,-5.063918854651498,-4.996477573855966,-4.0715287792386965,0.8008447734783547,0.39189635798797007,0.05556372188740261,18.246327356807587
OSIR,2.3978952727983707,2.3513346877207577,2.3978952727983707,2.2239800905693157,4.430816798843313,False,-0.9864848297321881,0.024346162290600812,0.35210736623922245,0.3686511666827232,1.3787660946990992,5.793013608384144,9.036225051729327,8.936035096566041,2.426265714402142,6.1092475827643655,4.127134385045092,3.7612001156935624,4.6913478822291435,2.4849066497880004,1,0,0,2.048225051947555,0.0,1.0,1,0,0,0,0,-4.909090666684236,-5.275024936035765,-4.344877169500184,0.8184197678871871,0.3868233194527067,0.053558676505593907,17.466168799258014
OVNT,2.9444389791664403,2.6684016487219453,2.833213344056216,2.808815745593724,4.477336814478207,True,1.349931409409495,0.008901471474528345,0.35190408177124377,0.35270457027395513,7.209183439574034,6.349138991379798,9.602517585757411,9.453364978883542,2.6757426679022727,6.520621127558696,4.477336814478207,4.927253685157205,4.983606621708336,2.8903717578961645,0,1,1,0.11021670525899883,1.7710976153043514,3.0,0,0,1,0,0,-5.125180771279205,-4.675263900600207,-4.618910964049075,0.7420748137451015,0.41166132818230716,0.045872179435211456,19.978825361998915
OWW,2.70805020110221,2.620741394208897,2.772588722239781,2.4384994805366564,4.2626798770413155,True,-1.207362147359537,0.036830796877746964,0.3444416438621209,0.35049301929333065,6.62273632394984,6.447305862541213,9.730977703126166,9.649498121050817,2.715547447599252,6.912742820493176,4.59511985013459,5.14166355650266,5.402677381872279,2.833213344056216,1,0,0,0.8914256238190611,0.0,3.0,0,0,1,0,0,-5.135857852991577,-4.589314146623506,-4.328300321253887,0.8496258829007127,0.4038592428690907,0.059711247103558907,20.049921283682647
P,2.772588722239781,2.080083823051904,1.9459101490553132,2.5922848248965376,4.820281565605037,True,-0.46415888336127786,-0.02888526608696547,0.3403005635756537,0.3566972546219243,1.6465410003856027,6.194405391104672,9.520541965857834,9.430359045942868,2.6327363651586557,6.597145701886651,4.31748811353631,4.382026634673881,5.14166355650266,2.0794415416798357,0,1,0,2.3867119746795495,4.641588833612778,2.0,0,1,0,0,0,-5.203053852321523,-5.138515331183952,-4.378878409355174,0.8349646921881393,0.46184506455643487,0.0537508249615018,19.274857745838645
PA,2.8903717578961645,2.7589241763811208,2.9444389791664403,2.5888079258248173,4.465908118654584,True,-0.8617738760127533,-0.017606702228987723,0.34194275900779436,0.3478116906387354,6.717889334730646,6.9985096422506015,10.289599932128478,10.194626144336146,2.9566238581964206,7.401231264413015,4.653960350157523,6.075346031088684,5.945420608606575,2.995732273553991,1,0,0,0.8967459550116949,0.0,3.0,0,0,1,0,0,-5.635639581970954,-4.214253901039793,-4.344179323521902,0.8270024879288603,0.3721557098475845,0.055666949872557346,20.617905321288585
PANW,3.7376696182833684,3.4199518933533937,3.6375861597263857,3.7593544488361696,4.653960350157523,True,-0.5748897078944829,0.04109396667393358,0.3458816450691289,0.36365810882593286,4.775731191134086,6.257667587882639,9.625623789021686,9.544739031650487,2.655937511155387,6.635946555686647,4.394449154672439,4.948759890378168,5.198497031265826,3.6635616461296463,0,1,0,2.374176966941935,1.9740230337485711,1.0,1,0,0,0,0,-5.231174634349246,-4.676863898643517,-4.427126757755859,0.8506372412912604,0.452140309155767,0.05030367045154476,19.37772946829869
PAR,2.6390573296152584,2.3513346877207577,2.3978952727983707,1.6606896930503934,4.543294782270004,True,0.7368062997280772,-0.06729617762554349,0.3465765146870643,0.3620652637383053,5.340500034931601,6.20050917404269,9.550021739538344,9.446755465483632,2.654674882554339,6.570882962339584,3.8918202981106265,4.477336814478207,4.736198448394496,2.4849066497880004,0,0,1,2.079703174117751,2.5543647746451774,1.0,1,0,0,0,0,-5.6582014414277175,-5.072684925060138,-4.813823291143849,0.8133997864008544,0.5040135939666487,0.05083659665361338,18.469470908121796
PAY,2.302585092994046,2.4101422641752306,2.4849066497880004,2.207002481221052,4.68213122712422,True,0.21544346900318834,-0.04827221695211025,0.3460378583991761,0.3563310923753333,5.966372354696226,6.230481447578482,9.618867454120167,9.477079667408038,2.6924903944499063,6.608000625296087,4.762173934797756,4.8283137373023015,4.997212273764115,2.5649493574615367,1,1,1,1.44086245146609,0.0,1.0,1,0,0,0,0,-4.856693519322411,-4.790553716817866,-4.6216551803560515,0.7530862066860441,0.5625,0.04924896982586734,18.852463160377905
PBH,2.772588722239781,2.519842099789747,2.6390573296152584,2.608551723138084,5.2832037287379885,True,-0.21843318437028425,0.0027305272904325772,0.3478116906387354,0.35188160723040907,4.4764273100953655,6.437751649736401,9.654000025882317,9.455949668006056,2.6781674518388123,6.234410725718371,4.3694478524670215,4.700480365792417,4.418840607796598,2.70805020110221,0,1,0,0.5798184952529422,1.8820720577620569,1.0,1,0,0,0,0,-5.284552173415295,-4.9535196600899,-5.235159418085718,0.6729389169748153,0.34857216,0.0327258726899384,19.920303790379258
